id	file	line	scope	pattern	expression	current_authority_source	classification	canonical_owner	proposed_action	behavior_change	test_or_contract_coverage	review_status
FB-06353	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	78	buildGeneratorStateSnapshot	nullish	reason_code: opts.reasonCode ?? null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06354	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	79	buildGeneratorStateSnapshot	nullish	schedule_reason: opts.scheduleReason ?? null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06355	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	80	buildGeneratorStateSnapshot	nullish	mode: opts.mode ?? 'full',	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06356	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	83	buildGeneratorStateSnapshot	nullish	total: Object.keys(progress?.modules ?? {}).length,	buildGeneratorStateSnapshot	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06357	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	87	buildGeneratorStateSnapshot	nullish	total: Object.keys(progress?.gates ?? {}).length,	buildGeneratorStateSnapshot	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06358	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	109	buildGeneratorRunInput	pipe_pipe	const generatorType = String(stageId || '').split(':')[1] || stageId || 'unknown';	buildGeneratorRunInput	replace_placeholder_with_typed_absence	typed absence owner	Replace placeholder display text with typed absence, omitted field, or typed failure when required.	absence_representation_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06359	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	132	buildGeneratorRunInput	pipe_pipe	scheduleReason: opts.scheduleReason || null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06360	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	133	buildGeneratorRunInput	pipe_pipe	mode: opts.mode || 'full',	caller options/dependencies	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06361	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	134	buildGeneratorRunInput	nullish	terminalStatus: opts.terminalStatus ?? null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06362	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	135	buildGeneratorRunInput	nullish	terminalDecision: opts.terminalDecision ?? null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06363	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	136	buildGeneratorRunInput	pipe_pipe	reasonCode: opts.reasonCode || null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06364	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	137	buildGeneratorRunInput	nullish	orderIndex: opts.orderIndex ?? null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06365	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	144	buildGeneratorPluginInvocation	pipe_pipe	moduleId: opts.moduleId || null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06366	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	145	buildGeneratorPluginInvocation	pipe_pipe	gateId: opts.gateId || null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06367	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	146	buildGeneratorPluginInvocation	pipe_pipe	causationRef: opts.causationRef || null,	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06368	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	153	buildValidatorStateSnapshot	pipe_pipe	project: config?.project || null,	configuration or policy value	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06369	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	160	buildValidatorStateSnapshot	pipe_pipe	total: Object.keys(progress?.modules || {}).length,	buildValidatorStateSnapshot	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06370	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	164	buildValidatorStateSnapshot	pipe_pipe	total: Object.keys(progress?.gates || {}).length,	buildValidatorStateSnapshot	move_local_default_to_config_normalization_or_fail	config/schema normalization or authority boundary	Remove local default; either config-normalize the product default or fail typed for missing authority.	possible_louder_failure	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06371	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	171	buildValidatorRunInput	pipe_pipe	const validatorName = String(stageId || '').split(':')[1] || stageId || 'unknown';	buildValidatorRunInput	replace_placeholder_with_typed_absence	typed absence owner	Replace placeholder display text with typed absence, omitted field, or typed failure when required.	absence_representation_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06372	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	172	buildValidatorRunInput	pipe_pipe	const moduleId = opts.moduleId || null;	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06373	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	173	buildValidatorRunInput	pipe_pipe	const gateId = opts.gateId || null;	caller options/dependencies	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
FB-06374	skills/nova/pipeline/runners/pipeline-runner-scheduling.ts	174	buildValidatorRunInput	pipe_pipe	const moduleConfig = moduleId ? progress?.modules?.[moduleId] || null : null;	buildValidatorRunInput	model_optional_absence_explicitly	schema optionality owner	Keep only if absence is part of the schema; otherwise validate required authority before this point.	absence_representation_may_change	focused_tests_plus_fallback_freeze_contract	classified_pending_human_review
